campaign,age,age_youngest_child,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
2.000,41.0,8.0,Kingsville,41.0,M,0.000,0.000,0.000,64.0,47351.0,M,6.0,33.0,36.0,0.0,0.0,4.0,10.0,10.0,24.0,16.889
4.000,49.0,16.0,Princeton,49.0,F,0.000,0.000,0.000,66.0,47401.0,M,3.0,41.0,48.0,0.0,2.0,4.0,2.0,10.0,23.0,12.967
1.000,75.0,46.0,Kingsville,75.0,F,0.000,1.000,0.000,55.0,47400.0,M,3.0,29.0,36.0,2.0,1.0,2.0,1.0,12.0,32.0,9.117
4.000,45.0,10.0,Queensbury,45.0,F,0.000,0.000,0.000,57.0,47390.0,S,3.0,29.0,36.0,2.0,0.0,3.0,2.0,11.0,30.0,11.784
3.000,47.0,14.0,Princeton,47.0,M,0.000,0.000,0.000,62.0,47388.0,S,7.0,-4.0,0.0,1.0,1.0,2.0,0.0,12.0,25.0,0.0
2.000,47.0,14.0,Princeton,47.0,M,0.000,0.000,0.000,62.0,47388.0,S,7.0,-4.0,0.0,1.0,1.0,2.0,0.0,12.0,25.0,0.0
2.000,29.0,0.0,Catburg,29.0,F,0.000,0.000,0.000,71.0,47436.0,S,2.0,15.0,24.0,0.0,1.0,0.0,0.0,9.0,18.0,0.0
2.000,37.0,11.0,Foxton,37.0,M,0.000,0.000,0.000,59.0,47444.0,M,6.0,41.0,48.0,2.0,1.0,0.0,0.0,4.0,36.0,0.0
3.000,37.0,11.0,Foxton,37.0,M,0.000,0.000,0.000,59.0,47444.0,M,6.0,41.0,48.0,2.0,1.0,0.0,0.0,4.0,36.0,0.0
2.000,42.0,12.0,Foxton,42.0,F,0.000,0.000,0.000,56.0,47353.0,S,5.0,24.0,36.0,2.0,0.0,4.0,3.0,6.0,37.0,12.811
4.000,46.0,14.0,Queensbury,46.0,F,0.000,1.000,0.000,56.0,47353.0,S,5.0,40.0,48.0,2.0,2.0,1.0,8.0,6.0,37.0,14.805
2.000,27.0,1.0,Princeton,27.0,M,0.000,0.000,0.000,66.0,47417.0,M,5.0,24.0,36.0,0.0,1.0,0.0,0.0,12.0,20.0,0.0
2.000,34.0,7.0,Ravensville,34.0,F,0.000,0.000,0.000,57.0,47441.0,S,6.0,22.0,24.0,2.0,0.0,0.0,0.0,6.0,36.0,0.0
2.000,69.0,42.0,Queensbury,69.0,M,0.000,0.000,0.000,53.0,47422.0,S,2.0,31.0,36.0,2.0,0.0,0.0,0.0,10.0,36.0,0.0
3.000,69.0,42.0,Queensbury,69.0,M,0.000,0.000,0.000,53.0,47422.0,S,2.0,31.0,36.0,2.0,0.0,0.0,0.0,10.0,36.0,0.0
2.000,24.0,0.0,Catburg,24.0,M,0.000,0.000,0.000,61.0,47413.0,S,7.0,23.0,24.0,1.0,4.0,0.0,0.0,14.0,23.0,0.0
3.000,30.0,2.0,Catburg,30.0,M,0.000,0.000,0.000,45.0,47414.0,U,7.0,25.0,36.0,4.0,3.0,4.0,1.0,11.0,42.0,13.064
2.000,30.0,2.0,Catburg,30.0,M,0.000,0.000,0.000,45.0,47414.0,U,7.0,25.0,36.0,4.0,3.0,4.0,1.0,11.0,42.0,13.064
3.000,40.0,8.0,Ravensville,40.0,F,0.000,0.000,1.000,64.0,47358.0,S,5.0,10.0,12.0,0.0,1.0,1.0,19.0,10.0,25.0,25.836
2.000,53.0,29.0,Catburg,53.0,M,0.000,0.000,0.000,62.0,47403.0,S,2.0,21.0,24.0,1.0,0.0,2.0,1.0,13.0,24.0,7.999
2.000,39.0,6.0,Queensbury,39.0,F,0.000,0.000,0.000,63.0,47381.0,S,3.0,14.0,24.0,1.0,0.0,0.0,0.0,9.0,26.0,0.0
3.000,39.0,6.0,Queensbury,39.0,F,0.000,0.000,0.000,63.0,47381.0,S,3.0,14.0,24.0,1.0,0.0,0.0,0.0,9.0,26.0,0.0
2.000,35.0,6.0,Ravensville,35.0,F,0.000,0.000,0.000,62.0,47383.0,S,3.0,16.0,24.0,1.0,0.0,3.0,2.0,13.0,24.0,8.339
2.000,76.0,42.0,Foxton,76.0,M,0.000,0.000,0.000,57.0,47390.0,S,6.0,31.0,36.0,2.0,0.0,5.0,2.0,8.0,34.0,10.043
2.000,28.0,0.0,Catburg,28.0,F,0.000,0.000,0.000,55.0,47444.0,S,6.0,-6.0,0.0,2.0,1.0,0.0,0.0,8.0,35.0,0.0
3.000,30.0,0.0,Foxton,30.0,M,0.000,0.000,0.000,52.0,47419.0,S,6.0,6.0,12.0,3.0,4.0,0.0,0.0,11.0,36.0,0.0
2.000,37.0,7.0,Kingsville,37.0,F,0.000,0.000,0.000,55.0,47377.0,M,7.0,14.0,24.0,2.0,2.0,0.0,0.0,9.0,34.0,0.0
3.000,37.0,7.0,Kingsville,37.0,F,0.000,0.000,0.000,55.0,47377.0,M,7.0,14.0,24.0,2.0,2.0,0.0,0.0,9.0,34.0,0.0
2.000,37.0,8.0,Ravensville,37.0,M,0.000,0.000,0.000,62.0,47413.0,U,7.0,29.0,36.0,1.0,0.0,0.0,0.0,9.0,27.0,0.0
3.000,37.0,8.0,Ravensville,37.0,M,0.000,0.000,0.000,62.0,47413.0,U,7.0,29.0,36.0,1.0,0.0,0.0,0.0,9.0,27.0,0.0
2.000,42.0,13.0,Ravensville,42.0,F,0.000,0.000,0.000,39.0,47432.0,S,3.0,29.0,36.0,5.0,0.0,0.0,0.0,10.0,49.0,0.0
2.000,38.0,9.0,Ravensville,38.0,M,0.000,1.000,0.000,48.0,47394.0,M,7.0,33.0,36.0,3.0,2.0,4.0,2.0,8.0,42.0,10.503
2.000,43.0,14.0,Queensbury,43.0,F,0.000,0.000,0.000,49.0,47386.0,M,7.0,7.0,12.0,3.0,2.0,0.0,0.0,9.0,40.0,0.0
3.000,56.0,28.0,Foxton,56.0,M,0.000,0.000,0.000,60.0,47355.0,M,1.0,13.0,24.0,1.0,0.0,4.0,1.0,7.0,32.0,7.652
2.000,52.0,20.0,Queensbury,52.0,F,0.000,0.000,0.000,59.0,47403.0,S,1.0,41.0,48.0,1.0,0.0,0.0,0.0,8.0,32.0,0.0
2.000,34.0,0.0,Queensbury,34.0,F,0.000,0.000,0.000,63.0,47359.0,S,7.0,-1.0,0.0,1.0,3.0,5.0,0.0,15.0,21.0,0.0
2.000,20.0,0.0,Catburg,20.0,F,0.000,0.000,0.000,60.0,47396.0,S,7.0,19.0,24.0,1.0,1.0,3.0,2.0,20.0,18.0,8.849
3.000,18.0,0.0,Queensbury,18.0,F,0.000,0.000,0.000,53.0,47518.0,S,4.0,16.0,24.0,2.0,0.0,0.0,0.0,9.0,36.0,0.0
2.000,18.0,0.0,Queensbury,18.0,F,0.000,0.000,0.000,53.0,47518.0,S,4.0,16.0,24.0,2.0,0.0,0.0,0.0,9.0,36.0,0.0
2.000,34.0,2.0,Queensbury,34.0,F,0.000,0.000,0.000,53.0,47490.0,U,4.0,19.0,24.0,2.0,0.0,0.0,0.0,15.0,31.0,0.0
3.000,44.0,11.0,Catburg,44.0,M,0.000,0.000,0.000,62.0,47593.0,S,4.0,17.0,24.0,1.0,3.0,6.0,21.0,11.0,26.0,28.021
2.000,44.0,11.0,Catburg,44.0,M,0.000,0.000,0.000,62.0,47593.0,S,4.0,17.0,24.0,1.0,3.0,6.0,21.0,11.0,26.0,28.021
3.000,42.0,12.0,Catburg,42.0,F,0.000,0.000,0.000,57.0,47636.0,M,3.0,10.0,12.0,2.0,3.0,0.0,0.0,12.0,30.0,0.0
2.000,42.0,12.0,Catburg,42.0,F,0.000,0.000,0.000,57.0,47636.0,M,3.0,10.0,12.0,2.0,3.0,0.0,0.0,12.0,30.0,0.0
3.000,47.0,22.0,Kingsville,47.0,M,0.000,0.000,0.000,68.0,47694.0,M,5.0,15.0,24.0,0.0,1.0,0.0,0.0,8.0,23.0,0.0
2.000,47.0,22.0,Kingsville,47.0,M,0.000,0.000,0.000,68.0,47694.0,M,5.0,15.0,24.0,0.0,1.0,0.0,0.0,8.0,23.0,0.0
2.000,27.0,0.0,Kingsville,27.0,F,0.000,0.000,0.000,78.0,47715.0,S,6.0,32.0,36.0,1.0,0.0,0.0,0.0,8.0,12.0,0.0
2.000,36.0,1.0,Princeton,36.0,F,0.000,0.000,0.000,46.0,47724.0,S,4.0,34.0,36.0,3.0,7.0,0.0,0.0,12.0,41.0,0.0
2.000,37.0,8.0,Foxton,37.0,M,0.000,0.000,0.000,67.0,47686.0,S,2.0,38.0,48.0,0.0,0.0,3.0,2.0,4.0,27.0,9.325
2.000,38.0,6.0,Kingsville,38.0,M,0.000,1.000,0.000,63.0,47667.0,U,2.0,27.0,36.0,1.0,4.0,5.0,3.0,9.0,27.0,12.767
2.000,39.0,11.0,Kingsville,39.0,M,0.000,0.000,0.000,55.0,47657.0,S,6.0,16.0,24.0,2.0,0.0,3.0,1.0,13.0,31.0,7.862
3.000,39.0,11.0,Kingsville,39.0,M,0.000,0.000,0.000,55.0,47657.0,S,6.0,16.0,24.0,2.0,0.0,3.0,1.0,13.0,31.0,7.862
2.000,29.0,0.0,Catburg,29.0,M,0.000,0.000,0.000,50.0,47744.0,S,4.0,-3.0,0.0,3.0,0.0,1.0,0.0,13.0,35.0,0.0
3.000,29.0,0.0,Catburg,29.0,M,0.000,0.000,0.000,50.0,47744.0,S,4.0,-3.0,0.0,3.0,0.0,1.0,0.0,13.0,35.0,0.0
2.000,36.0,6.0,Foxton,36.0,F,0.000,0.000,0.000,65.0,47742.0,U,4.0,35.0,48.0,0.0,1.0,4.0,2.0,10.0,23.0,10.145
2.000,22.0,0.0,Kingsville,22.0,M,0.000,0.000,0.000,54.0,47744.0,S,4.0,0.0,12.0,2.0,3.0,0.0,0.0,13.0,32.0,0.0
2.000,31.0,2.0,Catburg,31.0,M,0.000,0.000,0.000,58.0,47692.0,M,6.0,-1.0,0.0,2.0,5.0,1.0,0.0,9.0,32.0,0.0
3.000,33.0,3.0,Foxton,33.0,M,0.000,0.000,0.000,66.0,47792.0,U,2.0,30.0,36.0,0.0,2.0,2.0,1.0,12.0,21.0,8.85
2.000,33.0,3.0,Foxton,33.0,M,0.000,0.000,0.000,66.0,47792.0,U,2.0,30.0,36.0,0.0,2.0,2.0,1.0,12.0,21.0,8.85
2.000,18.0,0.0,Princeton,18.0,M,0.000,0.000,0.000,49.0,47806.0,S,4.0,14.0,24.0,3.0,1.0,4.0,1.0,12.0,38.0,8.664
3.000,24.0,0.0,Kingsville,24.0,M,0.000,0.000,0.000,58.0,47769.0,S,7.0,22.0,24.0,1.0,3.0,3.0,1.0,12.0,28.0,10.572
2.000,45.0,19.0,Foxton,45.0,M,0.000,0.000,0.000,58.0,47810.0,U,2.0,11.0,12.0,1.0,4.0,6.0,5.0,10.0,30.0,13.005
2.000,31.0,5.0,Ravensville,31.0,F,0.000,0.000,0.000,51.0,47770.0,U,2.0,-1.0,0.0,3.0,0.0,0.0,0.0,8.0,39.0,0.0
2.000,41.0,11.0,Queensbury,41.0,F,0.000,0.000,0.000,60.0,47778.0,M,4.0,32.0,36.0,1.0,1.0,0.0,0.0,7.0,31.0,0.0
2.000,22.0,0.0,Queensbury,22.0,M,0.000,0.000,0.000,49.0,47847.0,S,5.0,21.0,24.0,3.0,3.0,3.0,2.0,11.0,38.0,10.009
4.000,22.0,0.0,Queensbury,22.0,M,0.000,0.000,0.000,49.0,47847.0,S,5.0,21.0,24.0,3.0,3.0,3.0,2.0,11.0,38.0,10.009
2.000,35.0,2.0,Queensbury,35.0,F,0.000,0.000,0.000,43.0,47753.0,M,2.0,33.0,36.0,4.0,3.0,0.0,0.0,7.0,48.0,0.0
2.000,38.0,8.0,Ravensville,38.0,F,0.000,0.000,0.000,55.0,47831.0,S,7.0,35.0,48.0,2.0,0.0,3.0,3.0,13.0,30.0,10.977
2.000,47.0,20.0,Princeton,47.0,M,0.000,0.000,0.000,65.0,47751.0,U,3.0,29.0,36.0,1.0,2.0,0.0,0.0,12.0,21.0,0.0
2.000,38.0,11.0,Ravensville,38.0,M,0.000,0.000,0.000,66.0,47827.0,S,5.0,37.0,48.0,0.0,0.0,3.0,3.0,21.0,12.0,10.215
2.000,42.0,13.0,Queensbury,42.0,M,0.000,0.000,0.000,63.0,47850.0,U,4.0,18.0,24.0,1.0,0.0,0.0,0.0,5.0,30.0,0.0
1.000,43.0,13.0,Princeton,43.0,M,0.000,0.000,0.000,66.0,47792.0,U,7.0,12.0,24.0,0.0,0.0,4.0,2.0,17.0,15.0,13.5
2.000,42.0,14.0,Queensbury,42.0,F,0.000,0.000,0.000,45.0,47767.0,S,6.0,18.0,24.0,4.0,0.0,5.0,2.0,15.0,38.0,9.482
3.000,20.0,0.0,Catburg,20.0,M,0.000,0.000,0.000,60.0,47844.0,S,3.0,10.0,12.0,1.0,0.0,0.0,0.0,10.0,28.0,0.0
4.000,28.0,0.0,Queensbury,28.0,M,0.000,0.000,0.000,54.0,47862.0,S,5.0,40.0,48.0,2.0,0.0,2.0,2.0,13.0,31.0,8.309
2.000,31.0,3.0,Foxton,31.0,F,0.000,0.000,0.000,65.0,47906.0,U,2.0,38.0,48.0,1.0,2.0,3.0,2.0,7.0,26.0,11.415
2.000,60.0,31.0,Ravensville,60.0,M,0.000,0.000,0.000,58.0,47942.0,S,5.0,22.0,24.0,1.0,0.0,0.0,0.0,9.0,32.0,0.0
3.000,60.0,31.0,Ravensville,60.0,M,0.000,0.000,0.000,58.0,47942.0,S,5.0,22.0,24.0,1.0,0.0,0.0,0.0,9.0,32.0,0.0
2.000,50.0,22.0,Queensbury,50.0,M,0.000,0.000,0.000,65.0,47936.0,U,3.0,33.0,36.0,0.0,4.0,0.0,0.0,15.0,19.0,0.0
2.000,31.0,3.0,Queensbury,31.0,M,0.000,0.000,0.000,62.0,47873.0,U,2.0,11.0,24.0,1.0,0.0,0.0,0.0,5.0,32.0,0.0
2.000,56.0,27.0,Ravensville,56.0,F,0.000,0.000,0.000,56.0,47869.0,U,2.0,30.0,36.0,2.0,0.0,4.0,1.0,5.0,37.0,7.449
2.000,26.0,0.0,Catburg,26.0,F,0.000,0.000,0.000,63.0,47900.0,S,2.0,5.0,12.0,1.0,1.0,3.0,2.0,9.0,27.0,10.183
3.000,26.0,0.0,Catburg,26.0,F,0.000,0.000,0.000,63.0,47900.0,S,2.0,5.0,12.0,1.0,1.0,3.0,2.0,9.0,27.0,10.183
2.000,20.0,0.0,Catburg,20.0,M,0.000,0.000,0.000,71.0,47930.0,S,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0
2.000,43.0,14.0,Ravensville,43.0,M,0.000,0.000,0.000,67.0,47868.0,S,3.0,32.0,36.0,0.0,0.0,0.0,0.0,10.0,22.0,0.0
2.000,39.0,8.0,Kingsville,39.0,M,0.000,0.000,0.000,50.0,47853.0,S,7.0,13.0,24.0,3.0,0.0,4.0,3.0,8.0,41.0,10.431
2.000,46.0,16.0,Foxton,46.0,M,0.000,0.000,0.000,45.0,47883.0,U,4.0,25.0,36.0,4.0,2.0,4.0,1.0,16.0,37.0,11.312
2.000,41.0,10.0,Catburg,41.0,F,0.000,0.000,0.000,55.0,47926.0,M,2.0,19.0,24.0,2.0,3.0,0.0,0.0,16.0,28.0,0.0
4.000,39.0,10.0,Catburg,39.0,F,0.000,0.000,0.000,60.0,47879.0,S,2.0,41.0,48.0,1.0,0.0,2.0,1.0,13.0,26.0,7.972
2.000,40.0,7.0,Kingsville,40.0,M,0.000,0.000,0.000,50.0,47864.0,M,2.0,-2.0,0.0,3.0,0.0,1.0,0.0,14.0,35.0,0.0
3.000,40.0,7.0,Kingsville,40.0,M,0.000,0.000,0.000,50.0,47864.0,M,2.0,-2.0,0.0,3.0,0.0,1.0,0.0,14.0,35.0,0.0
2.000,20.0,0.0,Princeton,20.0,M,0.000,0.000,0.000,70.0,47890.0,S,5.0,14.0,24.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0
2.000,39.0,5.0,Queensbury,39.0,M,0.000,0.000,0.000,55.0,47869.0,S,2.0,6.0,12.0,2.0,1.0,3.0,1.0,11.0,33.0,9.666
2.000,42.0,15.0,Foxton,42.0,M,0.000,0.000,0.000,75.0,47852.0,M,2.0,16.0,24.0,0.0,2.0,0.0,0.0,12.0,11.0,0.0
2.000,51.0,20.0,Catburg,51.0,F,0.000,0.000,0.000,50.0,47947.0,U,2.0,9.0,12.0,3.0,0.0,2.0,1.0,14.0,35.0,10.539
2.000,22.0,0.0,Princeton,22.0,F,0.000,0.000,0.000,51.0,47904.0,S,5.0,11.0,12.0,3.0,1.0,0.0,0.0,18.0,30.0,0.0
3.000,22.0,0.0,Princeton,22.0,F,0.000,0.000,0.000,51.0,47904.0,S,5.0,11.0,12.0,3.0,1.0,0.0,0.0,18.0,30.0,0.0
3.000,46.0,19.0,Foxton,46.0,F,0.000,0.000,0.000,52.0,47907.0,S,4.0,22.0,24.0,3.0,0.0,2.0,2.0,14.0,32.0,0.0
2.000,21.0,0.0,Queensbury,21.0,F,0.000,0.000,0.000,55.0,47873.0,S,2.0,12.0,24.0,2.0,1.0,0.0,0.0,12.0,32.0,0.0
2.000,39.0,14.0,Catburg,39.0,F,0.000,0.000,0.000,51.0,47948.0,M,3.0,24.0,36.0,3.0,1.0,4.0,2.0,10.0,38.0,10.516
2.000,28.0,0.0,Kingsville,28.0,M,0.000,0.000,0.000,63.0,47908.0,S,5.0,27.0,36.0,1.0,0.0,0.0,0.0,8.0,27.0,0.0
2.000,33.0,6.0,Queensbury,33.0,F,0.000,0.000,0.000,32.0,47925.0,M,2.0,21.0,24.0,6.0,2.0,1.0,18.0,18.0,48.0,24.89
2.000,48.0,18.0,Ravensville,48.0,F,0.000,0.000,0.000,62.0,47876.0,M,7.0,7.0,12.0,1.0,2.0,2.0,1.0,9.0,27.0,7.866
3.000,48.0,18.0,Ravensville,48.0,F,0.000,0.000,0.000,62.0,47876.0,M,7.0,7.0,12.0,1.0,2.0,2.0,1.0,9.0,27.0,7.866
1.000,50.0,21.0,Foxton,50.0,F,0.000,0.000,0.000,62.0,47913.0,S,1.0,40.0,48.0,1.0,3.0,1.0,1.0,12.0,25.0,7.956
2.000,18.0,0.0,Catburg,18.0,M,0.000,0.000,0.000,66.0,47930.0,S,5.0,21.0,24.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0
2.000,36.0,8.0,Kingsville,36.0,F,0.000,0.000,0.000,67.0,47856.0,U,7.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0
1.000,23.0,0.0,Foxton,23.0,M,0.000,0.000,0.000,40.0,47950.0,S,3.0,40.0,48.0,5.0,4.0,1.0,1.0,16.0,43.0,8.569
2.000,38.0,5.0,Queensbury,38.0,F,0.000,0.000,0.000,52.0,47923.0,S,4.0,8.0,12.0,3.0,5.0,2.0,1.0,12.0,34.0,11.722
3.000,38.0,5.0,Queensbury,38.0,F,0.000,0.000,0.000,52.0,47923.0,S,4.0,8.0,12.0,3.0,5.0,2.0,1.0,12.0,34.0,11.722
2.000,55.0,27.0,Princeton,55.0,F,0.000,0.000,0.000,53.0,47944.0,U,5.0,15.0,24.0,2.0,1.0,0.0,0.0,8.0,37.0,0.0
2.000,48.0,17.0,Ravensville,48.0,M,0.000,0.000,0.000,49.0,47942.0,U,6.0,38.0,48.0,3.0,0.0,2.0,2.0,13.0,36.0,11.173
1.000,37.0,6.0,Queensbury,37.0,M,0.000,0.000,0.000,55.0,47965.0,S,2.0,40.0,48.0,2.0,0.0,1.0,1.0,8.0,36.0,8.117
3.000,37.0,6.0,Queensbury,37.0,M,0.000,0.000,0.000,55.0,47965.0,S,2.0,40.0,48.0,2.0,0.0,1.0,1.0,8.0,36.0,8.117
2.000,43.0,15.0,Catburg,43.0,M,0.000,0.000,0.000,55.0,47965.0,M,2.0,23.0,24.0,2.0,2.0,0.0,0.0,8.0,36.0,0.0
3.000,43.0,14.0,Foxton,43.0,M,0.000,0.000,0.000,62.0,48039.0,M,4.0,-4.0,0.0,1.0,1.0,0.0,0.0,13.0,23.0,0.0
3.000,51.0,22.0,Queensbury,51.0,F,0.000,0.000,0.000,54.0,47967.0,U,2.0,29.0,36.0,2.0,3.0,4.0,2.0,11.0,34.0,12.651
1.000,51.0,22.0,Queensbury,51.0,F,0.000,0.000,0.000,54.0,47967.0,U,2.0,29.0,36.0,2.0,3.0,4.0,2.0,11.0,34.0,12.651
1.000,42.0,11.0,Ravensville,42.0,M,0.000,0.000,0.000,54.0,47967.0,M,3.0,40.0,48.0,2.0,1.0,4.0,2.0,11.0,34.0,12.986
2.000,41.0,11.0,Kingsville,41.0,M,0.000,0.000,0.000,62.0,47999.0,U,4.0,32.0,36.0,1.0,4.0,5.0,3.0,6.0,31.0,10.76
2.000,37.0,6.0,Queensbury,37.0,M,0.000,0.000,0.000,62.0,47999.0,S,4.0,17.0,24.0,1.0,0.0,0.0,0.0,6.0,31.0,0.0
2.000,30.0,1.0,Foxton,30.0,M,0.000,0.000,0.000,62.0,47999.0,S,4.0,5.0,12.0,1.0,0.0,0.0,0.0,6.0,31.0,0.0
3.000,46.0,19.0,Foxton,46.0,M,0.000,0.000,0.000,47.0,48033.0,U,3.0,34.0,36.0,3.0,0.0,0.0,0.0,14.0,37.0,0.0
2.000,46.0,19.0,Foxton,46.0,M,0.000,0.000,0.000,47.0,48033.0,U,3.0,34.0,36.0,3.0,0.0,0.0,0.0,14.0,37.0,0.0
1.000,35.0,11.0,Catburg,35.0,F,0.000,0.000,0.000,57.0,48031.0,S,4.0,12.0,24.0,2.0,0.0,4.0,1.0,9.0,32.0,7.549
3.000,35.0,11.0,Catburg,35.0,F,0.000,0.000,0.000,57.0,48031.0,S,4.0,12.0,24.0,2.0,0.0,4.0,1.0,9.0,32.0,7.549
2.000,66.0,40.0,Ravensville,66.0,M,0.000,0.000,0.000,57.0,48031.0,S,3.0,39.0,48.0,2.0,0.0,5.0,3.0,9.0,32.0,11.228
1.000,40.0,13.0,Kingsville,40.0,M,0.000,0.000,0.000,42.0,48024.0,S,4.0,22.0,24.0,4.0,0.0,4.0,3.0,10.0,47.0,9.701
2.000,73.0,40.0,Catburg,73.0,M,0.000,0.000,0.000,45.0,48050.0,S,2.0,19.0,24.0,4.0,0.0,1.0,1.0,11.0,42.0,9.419
2.000,55.0,24.0,Foxton,55.0,F,0.000,0.000,0.000,42.0,47953.0,M,5.0,5.0,12.0,4.0,1.0,0.0,0.0,21.0,36.0,0.0
2.000,43.0,14.0,Foxton,43.0,F,0.000,0.000,0.000,42.0,47953.0,S,6.0,20.0,24.0,4.0,0.0,0.0,0.0,21.0,36.0,0.0
2.000,37.0,3.0,Foxton,37.0,F,0.000,0.000,0.000,47.0,47956.0,M,6.0,-3.0,0.0,3.0,1.0,0.0,0.0,9.0,43.0,0.0
2.000,26.0,0.0,Ravensville,26.0,M,0.000,0.000,0.000,49.0,47978.0,S,6.0,37.0,48.0,3.0,7.0,2.0,1.0,6.0,44.0,9.509
4.000,21.0,0.0,Queensbury,21.0,F,0.000,0.000,0.000,55.0,48041.0,S,6.0,41.0,48.0,2.0,0.0,4.0,3.0,7.0,37.0,10.696
2.000,45.0,14.0,Princeton,45.0,F,0.000,0.000,0.000,57.0,48028.0,M,3.0,-4.0,0.0,2.0,2.0,1.0,0.0,10.0,32.0,0.0
2.000,48.0,20.0,Queensbury,48.0,M,0.000,0.000,0.000,57.0,48028.0,S,2.0,14.0,24.0,2.0,0.0,6.0,20.0,10.0,32.0,26.756
2.000,60.0,29.0,Catburg,60.0,F,0.000,0.000,0.000,54.0,47994.0,M,5.0,-3.0,0.0,2.0,1.0,0.0,0.0,6.0,39.0,0.0
4.000,31.0,1.0,Kingsville,31.0,M,0.000,0.000,0.000,38.0,47975.0,U,5.0,41.0,48.0,5.0,4.0,3.0,2.0,7.0,54.0,11.884
3.000,41.0,14.0,Princeton,41.0,M,0.000,0.000,0.000,38.0,47975.0,M,5.0,35.0,36.0,5.0,0.0,0.0,0.0,7.0,54.0,0.0
2.000,41.0,14.0,Princeton,41.0,M,0.000,0.000,0.000,38.0,47975.0,M,5.0,35.0,36.0,5.0,0.0,0.0,0.0,7.0,54.0,0.0
1.000,60.0,32.0,Queensbury,60.0,F,0.000,0.000,0.000,26.0,47988.0,S,2.0,40.0,48.0,7.0,1.0,1.0,1.0,22.0,50.0,7.549
2.000,60.0,32.0,Queensbury,60.0,F,0.000,0.000,0.000,26.0,47988.0,S,2.0,40.0,48.0,7.0,1.0,1.0,1.0,22.0,50.0,7.549
4.000,50.0,22.0,Foxton,50.0,F,0.000,0.000,0.000,26.0,47988.0,U,2.0,12.0,24.0,7.0,0.0,3.0,1.0,22.0,50.0,8.589
2.000,37.0,8.0,Kingsville,37.0,M,0.000,0.000,0.000,26.0,47988.0,U,3.0,34.0,36.0,7.0,1.0,4.0,1.0,22.0,50.0,12.559
2.000,47.0,18.0,Queensbury,47.0,F,0.000,1.000,0.000,26.0,47988.0,S,3.0,21.0,24.0,7.0,1.0,0.0,0.0,22.0,50.0,0.0
1.000,31.0,1.0,Princeton,31.0,M,0.000,0.000,0.000,53.0,48005.0,S,4.0,39.0,48.0,2.0,0.0,6.0,3.0,11.0,35.0,10.912
1.000,55.0,26.0,Kingsville,55.0,F,0.000,0.000,0.000,53.0,48025.0,U,5.0,12.0,24.0,3.0,0.0,4.0,3.0,13.0,33.0,11.846
1.000,39.0,7.0,Princeton,39.0,F,0.000,0.000,0.000,45.0,47971.0,M,2.0,41.0,48.0,4.0,0.0,4.0,2.0,20.0,33.0,8.748
3.000,46.0,15.0,Princeton,46.0,F,0.000,0.000,0.000,46.0,47951.0,S,4.0,-2.0,0.0,4.0,5.0,0.0,0.0,12.0,40.0,0.0
2.000,46.0,15.0,Princeton,46.0,F,0.000,0.000,0.000,46.0,47951.0,S,4.0,-2.0,0.0,4.0,5.0,0.0,0.0,12.0,40.0,0.0
2.000,44.0,14.0,Ravensville,44.0,F,0.000,0.000,0.000,46.0,47951.0,U,4.0,24.0,36.0,4.0,2.0,0.0,0.0,12.0,40.0,0.0
2.000,42.0,10.0,Princeton,42.0,M,0.000,0.000,0.000,72.0,48016.0,M,7.0,38.0,48.0,0.0,2.0,4.0,2.0,8.0,19.0,10.744
2.000,44.0,10.0,Queensbury,44.0,F,0.000,0.000,0.000,54.0,48023.0,U,5.0,38.0,48.0,2.0,1.0,0.0,0.0,17.0,28.0,0.0
3.000,44.0,10.0,Queensbury,44.0,F,0.000,0.000,0.000,54.0,48023.0,U,5.0,38.0,48.0,2.0,1.0,0.0,0.0,17.0,28.0,0.0
2.000,48.0,20.0,Ravensville,48.0,M,0.000,0.000,0.000,57.0,48026.0,M,6.0,39.0,48.0,2.0,1.0,0.0,0.0,7.0,34.0,0.0
2.000,22.0,0.0,Catburg,22.0,F,0.000,0.000,0.000,60.0,48046.0,S,3.0,29.0,36.0,1.0,1.0,0.0,0.0,2.0,37.0,0.0
2.000,52.0,24.0,Ravensville,52.0,F,0.000,0.000,0.000,60.0,48046.0,M,2.0,6.0,12.0,1.0,0.0,0.0,0.0,2.0,37.0,0.0
2.000,46.0,18.0,Queensbury,46.0,M,0.000,0.000,0.000,60.0,48030.0,S,2.0,11.0,24.0,1.0,2.0,6.0,4.0,6.0,32.0,11.216
2.000,17.0,0.0,Princeton,17.0,F,0.000,0.000,0.000,60.0,48030.0,S,2.0,31.0,36.0,1.0,1.0,0.0,0.0,6.0,32.0,0.0
3.000,17.0,0.0,Princeton,17.0,F,0.000,0.000,0.000,60.0,48030.0,S,2.0,31.0,36.0,1.0,1.0,0.0,0.0,6.0,32.0,0.0
